Host_Cell,Host_Sys,Nbr_Cell,Nbr_Sys
312565_2,3G_F1,312565_1,3G_F1
312565_2,3G_F1,312565_3,3G_F1
312565_2,3G_F1,318092_2,3G_F1
312565_2,3G_F1,312564_3,3G_F1
312565_2,3G_F1,311897_3,3G_F1
312565_1,3G_F1,313731_2,3G_F1
312565_3,3G_F1,313731_2,3G_F1
312565_2,3G_F1,312566_3,3G_F1
312565_3,3G_F1,312566_3,3G_F1
312565_3,3G_F1,318983_2,3G_F1
312565_1,3G_F1,315288_3,3G_F1
312565_2,3G_F1,318092_3,3G_F1
312565_3,3G_F1,318765_1,3G_F1
312565_3,3G_F1,312565_1,3G_F1
312565_3,3G_F1,312565_2,3G_F1
312565_3,3G_F1,318983_1,3G_F1
312565_2,3G_F1,312567_1,3G_F1
312565_3,3G_F1,313731_3,3G_F1
312565_2,3G_F1,311897_2,3G_F1
312565_3,3G_F1,318983_3,3G_F1
312565_2,3G_F1,314508_1,3G_F1
312565_1,3G_F1,315288_1,3G_F1
312565_2,3G_F1,318917_1,3G_F1
312565_3,3G_F1,311897_3,3G_F1
312565_1,3G_F1,313731_1,3G_F1
312565_3,3G_F1,310278_1,3G_F1
312565_2,3G_F1,311028_1,3G_F1
312565_2,3G_F1,312547_1,3G_F1
312565_3,3G_F1,312564_3,3G_F1
312565_3,3G_F1,310278_3,3G_F1
312565_3,3G_F1,312567_3,3G_F1
312565_2,3G_F1,312564_1,3G_F1
312565_3,3G_F1,312547_1,3G_F1
312565_2,3G_F1,312557_3,3G_F1
312565_2,3G_F1,311897_1,3G_F1
312565_3,3G_F1,312547_3,3G_F1
312565_2,3G_F1,318983_1,3G_F1
312565_2,3G_F1,318092_1,3G_F1
312565_2,3G_F1,318983_2,3G_F1
312565_2,3G_F1,311028_3,3G_F1
312565_1,3G_F1,318092_3,3G_F1
312565_2,3G_F1,312558_3,3G_F1
312565_3,3G_F1,314449_1,3G_F1
312565_2,3G_F1,310278_1,3G_F1
312565_2,3G_F1,312564_2,3G_F1
312565_3,3G_F1,317633_1,3G_F1
312565_2,3G_F1,312566_1,3G_F1
312565_2,3G_F1,315535_3,3G_F1
312565_1,3G_F1,318092_1,3G_F1
312565_1,3G_F1,318765_1,3G_F1
312565_1,3G_F1,318931_3,3G_F1
312565_2,3G_F1,315592_2,3G_F1
312565_2,3G_F1,315592_3,3G_F1
312565_3,3G_F1,318765_3,3G_F1
312565_2,3G_F1,318089_3,3G_F1
312565_3,3G_F1,314083_2,3G_F1
312565_1,3G_F1,311028_1,3G_F1
312565_1,3G_F1,313826_3,3G_F1
312565_1,3G_F1,313826_1,3G_F1
312565_3,3G_F1,313826_3,3G_F1
312565_2,3G_F1,315535_2,3G_F1
312565_1,3G_F1,313826_2,3G_F1
312565_3,3G_F1,312572_3,3G_F1
312565_2,3G_F1,312554_3,3G_F1
312565_2,3G_F1,315592_1,3G_F1
312565_3,3G_F1,314083_3,3G_F1
312565_2,3G_F1,318931_3,3G_F1
312565_2,3G_F1,313731_2,3G_F1
312565_2,3G_F1,318985_3,3G_F1
312565_2,3G_F1,312557_1,3G_F1
312565_2,3G_F1,318880_1,3G_F1
312565_2,3G_F1,312547_2,3G_F1
312565_3,3G_F1,314508_3,3G_F1
312565_1,3G_F1,311897_3,3G_F1
312555_1,3G_F1,312555_2,3G_F1
312555_1,3G_F1,312555_3,3G_F1
312555_3,3G_F1,318929_3,3G_F1
312555_2,3G_F1,314789_2,3G_F1
312555_2,3G_F1,318929_2,3G_F1
312555_2,3G_F1,318929_3,3G_F1
312555_3,3G_F1,312551_3,3G_F1
312555_1,3G_F1,312557_1,3G_F1
312555_3,3G_F1,312557_2,3G_F1
312555_3,3G_F1,312554_3,3G_F1
312555_3,3G_F1,314789_1,3G_F1
312555_1,3G_F1,311897_1,3G_F1
312555_1,3G_F1,318931_3,3G_F1
312555_2,3G_F1,312555_1,3G_F1
312555_2,3G_F1,312555_3,3G_F1
312555_2,3G_F1,311898_1,3G_F1
312555_1,3G_F1,311028_1,3G_F1
312555_1,3G_F1,311898_2,3G_F1
312555_3,3G_F1,312550_1,3G_F1
312555_2,3G_F1,318927_1,3G_F1
312555_2,3G_F1,318931_1,3G_F1
312555_2,3G_F1,312550_1,3G_F1
312555_3,3G_F1,311898_2,3G_F1
312555_3,3G_F1,312555_1,3G_F1
312555_3,3G_F1,312555_2,3G_F1
312555_2,3G_F1,312557_1,3G_F1
312555_3,3G_F1,312553_3,3G_F1
312555_3,3G_F1,318931_1,3G_F1
312555_2,3G_F1,311898_3,3G_F1
312555_3,3G_F1,318931_3,3G_F1
312555_1,3G_F1,311898_1,3G_F1
312555_2,3G_F1,318770_2,3G_F1
312555_3,3G_F1,312554_1,3G_F1
312555_3,3G_F1,312550_3,3G_F1
312555_3,3G_F1,312557_1,3G_F1
312555_3,3G_F1,318931_2,3G_F1
312555_2,3G_F1,314789_1,3G_F1
312555_3,3G_F1,311898_3,3G_F1
312555_3,3G_F1,314509_1,3G_F1
312555_3,3G_F1,314789_2,3G_F1
312555_1,3G_F1,318931_1,3G_F1
312555_2,3G_F1,312554_1,3G_F1
312555_2,3G_F1,318931_2,3G_F1
312555_2,3G_F1,314509_1,3G_F1
312555_2,3G_F1,311898_2,3G_F1
312555_1,3G_F1,314509_1,3G_F1
312555_1,3G_F1,312554_1,3G_F1
312555_1,3G_F1,318092_1,3G_F1
312555_2,3G_F1,312544_1,3G_F1
312555_1,3G_F1,314789_1,3G_F1
312555_1,3G_F1,312550_1,3G_F1
312555_1,3G_F1,311898_3,3G_F1
312555_3,3G_F1,312554_2,3G_F1
312555_1,3G_F1,312549_1,3G_F1
312555_3,3G_F1,312551_1,3G_F1
312555_3,3G_F1,314789_3,3G_F1
312555_3,3G_F1,312551_2,3G_F1
312555_3,3G_F1,312548_2,3G_F1
312555_3,3G_F1,318929_2,3G_F1
312555_2,3G_F1,318770_3,3G_F1
312555_2,3G_F1,318929_1,3G_F1
312555_3,3G_F1,318770_3,3G_F1
312555_3,3G_F1,318929_1,3G_F1
312555_2,3G_F1,318770_1,3G_F1
312555_1,3G_F1,318929_1,3G_F1
312555_3,3G_F1,318089_2,3G_F1
312555_2,3G_F1,312549_1,3G_F1
312555_3,3G_F1,312588_3,3G_F1
312555_3,3G_F1,311933_1,3G_F1
312555_2,3G_F1,315534_1,3G_F1
312555_2,3G_F1,310728_1,3G_F1
312555_3,3G_F1,312527_3,3G_F1
312555_3,3G_F1,318880_1,3G_F1
312555_3,3G_F1,312548_3,3G_F1
312555_3,3G_F1,312549_1,3G_F1
312555_1,3G_F1,313826_2,3G_F1
312555_3,3G_F1,318880_2,3G_F1
312555_3,3G_F1,318860_2,3G_F1
312555_3,3G_F1,310728_1,3G_F1
312555_1,3G_F1,318917_1,3G_F1
312555_3,3G_F1,314513_3,3G_F1
312555_1,3G_F1,312565_1,3G_F1
312555_3,3G_F1,315592_2,3G_F1
312555_1,3G_F1,312567_1,3G_F1
312554_1,3G_F1,312554_2,3G_F1
312554_1,3G_F1,312554_3,3G_F1
312554_3,3G_F1,311028_2,3G_F1
312554_1,3G_F1,318931_2,3G_F1
312554_1,3G_F1,313826_2,3G_F1
312554_3,3G_F1,312569_1,3G_F1
312554_1,3G_F1,318931_3,3G_F1
312554_1,3G_F1,312557_1,3G_F1
312554_1,3G_F1,312555_3,3G_F1
312554_2,3G_F1,312549_2,3G_F1
312554_2,3G_F1,312549_3,3G_F1
312554_3,3G_F1,315592_3,3G_F1
312554_3,3G_F1,311990_3,3G_F1
312554_2,3G_F1,312554_1,3G_F1
312554_2,3G_F1,312554_3,3G_F1
312554_2,3G_F1,314509_1,3G_F1
312554_2,3G_F1,318931_2,3G_F1
312554_3,3G_F1,314789_3,3G_F1
312554_2,3G_F1,312553_1,3G_F1
312554_2,3G_F1,314509_3,3G_F1
312554_2,3G_F1,312553_2,3G_F1
312554_2,3G_F1,311990_1,3G_F1
312554_2,3G_F1,312552_1,3G_F1
312554_2,3G_F1,315145_1,3G_F1
312554_3,3G_F1,311990_1,3G_F1
312554_3,3G_F1,312554_1,3G_F1
312554_3,3G_F1,312554_2,3G_F1
312554_2,3G_F1,312546_3,3G_F1
312554_3,3G_F1,312553_1,3G_F1
312554_3,3G_F1,312559_1,3G_F1
312554_3,3G_F1,312557_2,3G_F1
312554_1,3G_F1,314789_3,3G_F1
312554_3,3G_F1,312568_1,3G_F1
312554_3,3G_F1,315592_2,3G_F1
312554_1,3G_F1,312567_1,3G_F1
312554_2,3G_F1,312549_1,3G_F1
312554_1,3G_F1,314509_1,3G_F1
312554_3,3G_F1,318929_3,3G_F1
312554_1,3G_F1,312555_2,3G_F1
312554_2,3G_F1,312552_2,3G_F1
312554_3,3G_F1,318931_3,3G_F1
312554_3,3G_F1,312557_1,3G_F1
312554_2,3G_F1,314509_2,3G_F1
312554_1,3G_F1,312569_1,3G_F1
312554_3,3G_F1,312553_3,3G_F1
312554_3,3G_F1,312564_2,3G_F1
312554_2,3G_F1,312586_2,3G_F1
312554_3,3G_F1,314509_3,3G_F1
312554_2,3G_F1,312586_1,3G_F1
312554_2,3G_F1,312583_1,3G_F1
312554_1,3G_F1,314789_2,3G_F1
312554_1,3G_F1,314789_1,3G_F1
312554_2,3G_F1,312550_3,3G_F1
312554_2,3G_F1,314789_2,3G_F1
312554_3,3G_F1,318880_1,3G_F1
312554_3,3G_F1,312557_3,3G_F1
312554_1,3G_F1,311990_1,3G_F1
312554_3,3G_F1,314789_1,3G_F1
312554_2,3G_F1,311990_2,3G_F1
312554_3,3G_F1,312558_2,3G_F1
312554_1,3G_F1,311898_2,3G_F1
312554_3,3G_F1,318089_2,3G_F1
312554_3,3G_F1,318089_1,3G_F1
312554_1,3G_F1,311898_1,3G_F1
312554_1,3G_F1,311898_3,3G_F1
312554_2,3G_F1,314513_3,3G_F1
312554_1,3G_F1,312563_1,3G_F1
312554_3,3G_F1,312549_3,3G_F1
312554_1,3G_F1,312549_1,3G_F1
312554_2,3G_F1,314789_3,3G_F1
312554_1,3G_F1,312557_2,3G_F1
312554_1,3G_F1,315145_1,3G_F1
312554_3,3G_F1,312550_3,3G_F1
312554_1,3G_F1,318770_3,3G_F1
312554_3,3G_F1,312559_3,3G_F1
312554_2,3G_F1,312551_3,3G_F1
312554_1,3G_F1,312551_3,3G_F1
312554_2,3G_F1,312557_2,3G_F1
312554_1,3G_F1,312551_2,3G_F1
312554_3,3G_F1,312551_3,3G_F1
312554_3,3G_F1,312571_1,3G_F1
312554_3,3G_F1,312558_1,3G_F1
312554_2,3G_F1,318929_3,3G_F1
312554_2,3G_F1,312588_3,3G_F1
312554_2,3G_F1,310728_3,3G_F1
312554_3,3G_F1,318917_1,3G_F1
312554_2,3G_F1,312551_2,3G_F1
312554_3,3G_F1,312567_1,3G_F1
312554_3,3G_F1,312555_3,3G_F1
312554_3,3G_F1,311898_3,3G_F1
312554_1,3G_F1,312586_1,3G_F1
312554_2,3G_F1,312546_1,3G_F1
312554_1,3G_F1,318929_3,3G_F1
312554_1,3G_F1,318931_1,3G_F1
312554_1,3G_F1,315592_2,3G_F1
312554_3,3G_F1,318089_3,3G_F1
312554_1,3G_F1,318929_2,3G_F1
312554_1,3G_F1,318929_1,3G_F1
312554_3,3G_F1,311897_2,3G_F1
312554_3,3G_F1,312563_1,3G_F1
312554_1,3G_F1,312555_1,3G_F1
312554_3,3G_F1,312564_1,3G_F1
312554_3,3G_F1,314789_2,3G_F1
312554_2,3G_F1,312548_2,3G_F1
312554_2,3G_F1,318931_3,3G_F1
312554_3,3G_F1,312548_3,3G_F1
312554_2,3G_F1,315592_2,3G_F1
312554_2,3G_F1,318089_2,3G_F1
312554_3,3G_F1,312565_2,3G_F1
312554_2,3G_F1,312548_3,3G_F1
312554_2,3G_F1,310728_2,3G_F1
312554_3,3G_F1,313826_2,3G_F1
312554_3,3G_F1,317841_1,3G_F1
312554_2,3G_F1,318880_2,3G_F1
312554_2,3G_F1,311898_3,3G_F1
312554_3,3G_F1,315535_1,3G_F1
312554_3,3G_F1,318979_1,3G_F1
312554_3,3G_F1,311028_3,3G_F1
312554_3,3G_F1,311028_1,3G_F1
312554_2,3G_F1,314513_1,3G_F1
312554_3,3G_F1,312527_1,3G_F1
312554_2,3G_F1,312553_3,3G_F1
312554_3,3G_F1,312558_3,3G_F1
312554_2,3G_F1,312588_1,3G_F1
312554_1,3G_F1,312550_1,3G_F1
312554_2,3G_F1,312560_1,3G_F1
312554_1,3G_F1,318880_1,3G_F1
312554_1,3G_F1,318092_1,3G_F1
312554_3,3G_F1,311897_1,3G_F1
312554_2,3G_F1,318880_1,3G_F1
312554_3,3G_F1,315145_1,3G_F1
312554_2,3G_F1,312585_2,3G_F1
312553_1,3G_F1,312553_2,3G_F1
312553_1,3G_F1,312553_3,3G_F1
312553_1,3G_F1,312554_3,3G_F1
312553_2,3G_F1,318979_1,3G_F1
312553_1,3G_F1,312554_2,3G_F1
312553_3,3G_F1,311990_1,3G_F1
312553_3,3G_F1,315145_1,3G_F1
312553_1,3G_F1,314509_3,3G_F1
312553_2,3G_F1,312553_1,3G_F1
312553_2,3G_F1,312553_3,3G_F1
312553_2,3G_F1,312552_1,3G_F1
312553_2,3G_F1,314509_3,3G_F1
312553_3,3G_F1,318880_1,3G_F1
312553_2,3G_F1,312552_3,3G_F1
312553_2,3G_F1,311990_1,3G_F1
312553_2,3G_F1,312554_2,3G_F1
312553_3,3G_F1,312563_2,3G_F1
312553_2,3G_F1,311990_3,3G_F1
312553_3,3G_F1,313005_1,3G_F1
312553_3,3G_F1,312553_1,3G_F1
312553_3,3G_F1,312553_2,3G_F1
312553_3,3G_F1,312559_2,3G_F1
312553_3,3G_F1,312569_1,3G_F1
312553_3,3G_F1,312560_3,3G_F1
312553_3,3G_F1,311990_3,3G_F1
312553_3,3G_F1,318979_2,3G_F1
312553_3,3G_F1,312562_1,3G_F1
312553_3,3G_F1,312559_1,3G_F1
312553_3,3G_F1,318979_1,3G_F1
312553_3,3G_F1,312559_3,3G_F1
312553_3,3G_F1,312554_3,3G_F1
312553_3,3G_F1,312563_1,3G_F1
312553_3,3G_F1,312560_1,3G_F1
312553_3,3G_F1,315592_2,3G_F1
312553_1,3G_F1,311990_1,3G_F1
312553_1,3G_F1,315592_2,3G_F1
312553_3,3G_F1,312562_3,3G_F1
312553_1,3G_F1,318880_1,3G_F1
312553_3,3G_F1,312568_1,3G_F1
312553_2,3G_F1,318979_2,3G_F1
312553_3,3G_F1,318979_3,3G_F1
312553_3,3G_F1,318089_3,3G_F1
312553_1,3G_F1,314789_3,3G_F1
312553_3,3G_F1,318931_3,3G_F1
312553_1,3G_F1,312552_1,3G_F1
312553_3,3G_F1,314789_3,3G_F1
312553_1,3G_F1,311990_3,3G_F1
312553_3,3G_F1,318089_2,3G_F1
312553_1,3G_F1,318089_2,3G_F1
312553_1,3G_F1,312559_1,3G_F1
312553_1,3G_F1,311898_3,3G_F1
312553_3,3G_F1,312557_2,3G_F1
312553_1,3G_F1,312560_1,3G_F1
312553_3,3G_F1,315145_3,3G_F1
312553_3,3G_F1,312554_2,3G_F1
312553_3,3G_F1,315145_2,3G_F1
312553_2,3G_F1,312560_1,3G_F1
312553_3,3G_F1,318929_3,3G_F1
312553_1,3G_F1,312557_2,3G_F1
312553_3,3G_F1,312549_3,3G_F1
312553_3,3G_F1,314509_3,3G_F1
312553_1,3G_F1,312551_3,3G_F1
312553_3,3G_F1,312558_3,3G_F1
312553_3,3G_F1,312551_3,3G_F1
312553_1,3G_F1,312549_3,3G_F1
312553_1,3G_F1,312563_1,3G_F1
312553_1,3G_F1,315145_1,3G_F1
312553_1,3G_F1,318979_1,3G_F1
312553_2,3G_F1,312549_3,3G_F1
312553_3,3G_F1,312571_1,3G_F1
312553_2,3G_F1,312551_3,3G_F1
312553_3,3G_F1,312557_3,3G_F1
312553_3,3G_F1,312550_3,3G_F1
312553_3,3G_F1,311028_2,3G_F1
312553_1,3G_F1,312548_3,3G_F1
312553_1,3G_F1,318917_1,3G_F1
312553_1,3G_F1,312569_1,3G_F1
312553_2,3G_F1,312557_2,3G_F1
312545_1,3G_F1,315156_1,3G_F1
312545_1,3G_F1,312545_2,3G_F1
312545_2,3G_F1,312545_1,3G_F1
312545_3,3G_F1,314513_1,3G_F1
312545_3,3G_F1,312583_1,3G_F1
312545_1,3G_F1,312546_1,3G_F1
312545_3,3G_F1,312546_1,3G_F1
312545_3,3G_F1,312549_2,3G_F1
312545_2,3G_F1,312545_3,3G_F1
312545_3,3G_F1,312545_2,3G_F1
312545_3,3G_F1,318978_1,3G_F1
312545_1,3G_F1,312545_3,3G_F1
312545_3,3G_F1,312545_1,3G_F1
312545_1,3G_F1,312544_3,3G_F1
312545_2,3G_F1,318911_3,3G_F1
312545_1,3G_F1,318911_3,3G_F1
312545_2,3G_F1,315156_1,3G_F1
312545_2,3G_F1,315156_3,3G_F1
312545_2,3G_F1,314513_1,3G_F1
312545_2,3G_F1,312543_3,3G_F1
312545_3,3G_F1,312546_2,3G_F1
312545_1,3G_F1,312548_2,3G_F1
312545_3,3G_F1,315156_3,3G_F1
312545_3,3G_F1,312552_2,3G_F1
312545_3,3G_F1,312548_3,3G_F1
312545_3,3G_F1,312546_3,3G_F1
312545_3,3G_F1,312548_2,3G_F1
312545_3,3G_F1,315156_1,3G_F1
312545_3,3G_F1,312544_3,3G_F1
312545_1,3G_F1,314513_1,3G_F1
312545_2,3G_F1,315156_2,3G_F1
312545_1,3G_F1,318911_1,3G_F1
312545_2,3G_F1,312544_3,3G_F1
312545_3,3G_F1,312586_2,3G_F1
312545_2,3G_F1,312546_2,3G_F1
312545_3,3G_F1,312583_2,3G_F1
312545_3,3G_F1,312585_2,3G_F1
312545_3,3G_F1,314513_3,3G_F1
312545_3,3G_F1,312588_2,3G_F1
312545_3,3G_F1,312585_1,3G_F1
312545_2,3G_F1,318985_3,3G_F1
312545_2,3G_F1,318985_1,3G_F1
312545_3,3G_F1,312581_1,3G_F1
312545_1,3G_F1,318776_3,3G_F1
312545_2,3G_F1,312537_1,3G_F1
312545_3,3G_F1,312537_3,3G_F1
312545_3,3G_F1,312588_3,3G_F1
312545_3,3G_F1,318880_2,3G_F1
312545_3,3G_F1,312574_1,3G_F1
312545_3,3G_F1,312538_3,3G_F1
312545_3,3G_F1,318911_3,3G_F1
312545_3,3G_F1,312537_1,3G_F1
312545_3,3G_F1,312586_1,3G_F1
312545_3,3G_F1,318776_3,3G_F1
312545_1,3G_F1,312549_2,3G_F1
312545_3,3G_F1,312586_3,3G_F1
312545_1,3G_F1,315534_3,3G_F1
312545_3,3G_F1,312549_3,3G_F1
312545_2,3G_F1,318985_2,3G_F1
312545_3,3G_F1,312554_2,3G_F1
312545_1,3G_F1,315156_3,3G_F1
312545_2,3G_F1,314513_2,3G_F1
312545_2,3G_F1,312546_1,3G_F1
312545_2,3G_F1,312549_2,3G_F1
312545_1,3G_F1,312543_1,3G_F1
312545_3,3G_F1,312583_3,3G_F1
312545_3,3G_F1,317621_2,3G_F1
312545_3,3G_F1,318985_3,3G_F1
312545_1,3G_F1,312550_2,3G_F1
312545_3,3G_F1,312585_3,3G_F1
312545_3,3G_F1,312575_1,3G_F1
312545_3,3G_F1,311990_2,3G_F1
312544_3,3G_F1,312544_1,3G_F1
312544_1,3G_F1,312544_3,3G_F1
312544_3,3G_F1,318911_1,3G_F1
312544_3,3G_F1,318911_3,3G_F1
312544_1,3G_F1,312544_2,3G_F1
312544_2,3G_F1,312544_1,3G_F1
312544_1,3G_F1,318776_1,3G_F1
312544_2,3G_F1,318784_3,3G_F1
312544_3,3G_F1,312549_2,3G_F1
312544_1,3G_F1,318776_3,3G_F1
312544_3,3G_F1,318776_3,3G_F1
312544_1,3G_F1,312550_2,3G_F1
312544_3,3G_F1,312548_2,3G_F1
312544_1,3G_F1,318776_2,3G_F1
312544_3,3G_F1,312550_2,3G_F1
312544_3,3G_F1,312548_1,3G_F1
312544_3,3G_F1,312548_3,3G_F1
312544_2,3G_F1,318776_2,3G_F1
312544_2,3G_F1,315534_1,3G_F1
312544_3,3G_F1,315534_3,3G_F1
312544_2,3G_F1,318911_1,3G_F1
312544_3,3G_F1,314513_1,3G_F1
312544_2,3G_F1,315534_3,3G_F1
312544_1,3G_F1,318927_1,3G_F1
312544_1,3G_F1,312548_1,3G_F1
312544_3,3G_F1,312586_3,3G_F1
312544_3,3G_F1,312586_1,3G_F1
312544_3,3G_F1,312552_2,3G_F1
312544_3,3G_F1,312555_3,3G_F1
312544_1,3G_F1,314513_1,3G_F1
312544_1,3G_F1,312549_1,3G_F1
312544_3,3G_F1,312546_3,3G_F1
312544_3,3G_F1,312588_2,3G_F1
312544_2,3G_F1,312544_3,3G_F1
312544_3,3G_F1,312544_2,3G_F1
312544_1,3G_F1,318911_1,3G_F1
312544_1,3G_F1,315534_1,3G_F1
312544_2,3G_F1,318927_1,3G_F1
312544_2,3G_F1,315534_2,3G_F1
312544_3,3G_F1,312586_2,3G_F1
312544_2,3G_F1,318088_1,3G_F1
312544_2,3G_F1,318911_2,3G_F1
312544_1,3G_F1,312550_1,3G_F1
312544_3,3G_F1,318088_3,3G_F1
312544_2,3G_F1,318088_3,3G_F1
312544_1,3G_F1,312548_2,3G_F1
312544_1,3G_F1,311898_2,3G_F1
312544_3,3G_F1,312545_3,3G_F1
312544_1,3G_F1,315156_1,3G_F1
312544_3,3G_F1,314513_3,3G_F1
312544_2,3G_F1,318985_1,3G_F1
312544_3,3G_F1,312583_1,3G_F1
312544_1,3G_F1,311898_1,3G_F1
312544_1,3G_F1,318985_1,3G_F1
312544_3,3G_F1,318978_1,3G_F1
312544_3,3G_F1,312537_3,3G_F1
312544_3,3G_F1,312583_3,3G_F1
312544_3,3G_F1,312545_1,3G_F1
312544_3,3G_F1,315156_1,3G_F1
312544_3,3G_F1,318880_2,3G_F1
312544_3,3G_F1,312581_1,3G_F1
312544_2,3G_F1,318708_1,3G_F1
312544_1,3G_F1,312555_2,3G_F1
312544_3,3G_F1,312585_1,3G_F1
312544_1,3G_F1,318784_1,3G_F1
312544_1,3G_F1,318770_1,3G_F1
312544_1,3G_F1,318770_2,3G_F1
312544_1,3G_F1,318929_2,3G_F1
312544_3,3G_F1,312583_2,3G_F1
312544_3,3G_F1,312546_1,3G_F1
312544_1,3G_F1,312546_1,3G_F1
312544_2,3G_F1,318985_2,3G_F1
312544_2,3G_F1,312541_2,3G_F1
312544_2,3G_F1,312541_3,3G_F1
312544_1,3G_F1,314509_1,3G_F1
312544_1,3G_F1,312543_1,3G_F1
312544_3,3G_F1,312585_2,3G_F1
312544_2,3G_F1,318784_1,3G_F1
312544_1,3G_F1,318784_2,3G_F1
312544_3,3G_F1,312543_1,3G_F1
312544_2,3G_F1,318784_2,3G_F1
312544_3,3G_F1,312588_3,3G_F1
312544_3,3G_F1,312549_3,3G_F1
312544_1,3G_F1,312537_1,3G_F1
312544_2,3G_F1,312543_1,3G_F1
312543_3,3G_F1,318911_3,3G_F1
312543_2,3G_F1,312543_3,3G_F1
312543_3,3G_F1,312543_2,3G_F1
312543_2,3G_F1,318911_2,3G_F1
312543_3,3G_F1,312543_1,3G_F1
312543_1,3G_F1,312543_3,3G_F1
312543_1,3G_F1,312543_2,3G_F1
312543_2,3G_F1,312543_1,3G_F1
312543_3,3G_F1,314513_2,3G_F1
312543_3,3G_F1,312537_1,3G_F1
312543_3,3G_F1,312537_3,3G_F1
312543_1,3G_F1,318911_1,3G_F1
312543_3,3G_F1,314513_3,3G_F1
312543_3,3G_F1,318985_1,3G_F1
312543_3,3G_F1,314513_1,3G_F1
312543_2,3G_F1,318927_1,3G_F1
312543_3,3G_F1,312554_2,3G_F1
312543_1,3G_F1,318088_1,3G_F1
312543_1,3G_F1,318927_1,3G_F1
312543_1,3G_F1,318911_2,3G_F1
312543_1,3G_F1,315534_1,3G_F1
312543_3,3G_F1,312546_2,3G_F1
312543_3,3G_F1,312583_3,3G_F1
312543_1,3G_F1,318776_2,3G_F1
312543_1,3G_F1,312538_1,3G_F1
312543_3,3G_F1,312574_1,3G_F1
312543_3,3G_F1,318985_3,3G_F1
312543_1,3G_F1,312544_3,3G_F1
312543_1,3G_F1,318911_3,3G_F1
312543_1,3G_F1,312548_2,3G_F1
312543_2,3G_F1,318088_2,3G_F1
312543_2,3G_F1,318985_1,3G_F1
312543_1,3G_F1,312549_1,3G_F1
312543_1,3G_F1,315534_3,3G_F1
312543_3,3G_F1,312546_3,3G_F1
312543_2,3G_F1,312538_1,3G_F1
312543_2,3G_F1,318088_3,3G_F1
312543_1,3G_F1,318985_1,3G_F1
312543_1,3G_F1,315534_2,3G_F1
312543_1,3G_F1,318088_3,3G_F1
312543_2,3G_F1,318927_3,3G_F1
312543_3,3G_F1,312572_3,3G_F1
312543_2,3G_F1,318927_2,3G_F1
312543_1,3G_F1,318776_1,3G_F1
312543_2,3G_F1,312538_2,3G_F1
312543_2,3G_F1,318985_2,3G_F1
312543_3,3G_F1,312583_2,3G_F1
312543_3,3G_F1,312575_1,3G_F1
312543_2,3G_F1,312541_3,3G_F1
312543_3,3G_F1,318088_3,3G_F1
312543_2,3G_F1,315534_2,3G_F1
312543_3,3G_F1,318927_3,3G_F1
312543_3,3G_F1,312549_2,3G_F1
312543_1,3G_F1,312544_2,3G_F1
312543_3,3G_F1,315534_3,3G_F1
312543_3,3G_F1,312538_1,3G_F1
312543_1,3G_F1,312544_1,3G_F1
312543_1,3G_F1,312545_1,3G_F1
312543_2,3G_F1,312544_2,3G_F1
312543_3,3G_F1,312588_2,3G_F1
312543_1,3G_F1,318784_1,3G_F1
312543_3,3G_F1,315156_2,3G_F1
312543_1,3G_F1,315156_1,3G_F1
312543_1,3G_F1,315156_2,3G_F1
312543_3,3G_F1,315156_3,3G_F1
312543_3,3G_F1,315161_1,3G_F1
312543_2,3G_F1,313002_2,3G_F1
312543_1,3G_F1,312548_1,3G_F1
312543_1,3G_F1,312541_3,3G_F1
312543_2,3G_F1,313002_3,3G_F1
312543_1,3G_F1,318784_3,3G_F1
312543_2,3G_F1,318088_1,3G_F1
312543_3,3G_F1,312576_1,3G_F1
312543_3,3G_F1,312545_2,3G_F1
312543_3,3G_F1,317621_2,3G_F1
312543_2,3G_F1,315156_2,3G_F1
312543_1,3G_F1,318770_2,3G_F1
312543_1,3G_F1,311898_2,3G_F1
312543_3,3G_F1,315534_2,3G_F1
312543_2,3G_F1,315534_3,3G_F1
312543_3,3G_F1,312538_3,3G_F1
312543_1,3G_F1,318784_2,3G_F1
312543_2,3G_F1,318784_3,3G_F1
312541_3,3G_F1,318088_2,3G_F1
312541_3,3G_F1,318088_1,3G_F1
312541_1,3G_F1,318784_2,3G_F1
312541_1,3G_F1,318784_3,3G_F1
312541_2,3G_F1,318784_2,3G_F1
312541_2,3G_F1,318784_3,3G_F1
312541_1,3G_F1,318927_1,3G_F1
312541_1,3G_F1,312541_3,3G_F1
312541_3,3G_F1,312541_1,3G_F1
312541_3,3G_F1,312541_2,3G_F1
312541_2,3G_F1,312541_3,3G_F1
312541_2,3G_F1,312541_1,3G_F1
312541_1,3G_F1,312541_2,3G_F1
312541_2,3G_F1,318927_1,3G_F1
312541_2,3G_F1,318088_1,3G_F1
312541_1,3G_F1,318776_2,3G_F1
312541_1,3G_F1,318088_1,3G_F1
312541_3,3G_F1,312544_2,3G_F1
312541_3,3G_F1,313002_1,3G_F1
312541_3,3G_F1,318088_3,3G_F1
312541_2,3G_F1,312538_1,3G_F1
312541_3,3G_F1,315534_1,3G_F1
312541_3,3G_F1,315534_2,3G_F1
312541_2,3G_F1,318088_2,3G_F1
312541_2,3G_F1,313002_1,3G_F1
312541_3,3G_F1,318784_3,3G_F1
