These cols are required for the NL stats import. ,,,,,,,,,,
"=> the RNC_BSC and NCELL_RNC_BSC are optional, if they are included, their text is concatenated to the start of the cell ids",,,,,,,,,,
"=> the CELL, NCELL, LAYER, NCELL_LAYER are all required.",,,,,,,,,,
"=> the stats can be raw (in which case they will be converted to % of total atts per cell), or pre-processed (assumed to be already in the % atts of total cell atts).  Note: the atts can be mr reports or counter attempts or whatever.",,,,,,,,,,
"=> is nbr, action, nl_size_new, dist are optional, click use if you have the data => these are good to have as they will be shown in the review dialog",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
RNC_BSC,CELL,LAYER,NCELL_RNC_BSC,NCELL,NCELL_LAYER,STATS,IS_NBR,ACTION,NL_SIZE_NEW,DIST_KM
,211131_3,LTE_F1,,218495_1,LTE_F1,7219,Y,,,4.787
,211131_2,LTE_F1,,218514_3,LTE_F1,1945,Y,,,9.147
,211131_2,LTE_F1,,211133_2,LTE_F1,902,Y,,,3.758
,211131_3,LTE_F1,,211124_2,LTE_F1,925,Y,,,6.619
,211131_2,LTE_F1,,211447_1,LTE_F1,4163,Y,,,7.214
,211131_2,LTE_F1,,211446_1,LTE_F1,3594,Y,,,0.666
,211131_3,LTE_F1,,212319_3,LTE_F1,7745,Y,,,7.601
,211131_2,LTE_F1,,210673_3,LTE_F1,1196,Y,,,9.422
,211131_3,LTE_F1,,215603_3,LTE_F1,8163,Y,,,9.661
,211131_2,LTE_F1,,211086_3,LTE_F1,1445,Y,,,5.765
,211131_2,LTE_F1,,211111_2,LTE_F1,6091,Y,,,4.36
,211131_2,LTE_F1,,210007_3,LTE_F1,7874,Y,,,9.577
,211131_2,LTE_F1,,211124_1,LTE_F1,2064,Y,,,5.698
,211131_1,LTE_F1,,211091_2,LTE_F1,8712,Y,,,4.116
,211131_2,LTE_F1,,211500_1,LTE_F1,9852,Y,,,9.447
,211131_2,LTE_F1,,216877_3,LTE_F1,6521,Y,,,3.891
,211131_1,LTE_F1,,218514_3,LTE_F1,8794,Y,,,1.212
,211131_1,LTE_F1,,211125_1,LTE_F1,6230,Y,,,2.258
,211131_2,LTE_F1,,216881_1,LTE_F1,425,Y,,,8.558
,211131_3,LTE_F1,,215825_2,LTE_F1,7711,Y,,,2.855
,211131_2,LTE_F1,,218497_3,LTE_F1,7861,Y,,,0.798
,211131_2,LTE_F1,,210681_3,LTE_F1,9864,Y,,,3.094
,211131_3,LTE_F1,,211129_1,LTE_F1,6574,Y,,,0.201
,211131_3,LTE_F1,,211113_3,LTE_F1,6304,Y,,,4.272
,211131_3,LTE_F1,,211091_2,LTE_F1,5311,Y,,,3.515
,211131_1,LTE_F1,,211133_1,LTE_F1,9534,Y,,,1.63
,211131_1,LTE_F1,,218489_3,LTE_F1,3568,Y,,,9.122
,211131_3,LTE_F1,,291140_2,LTE_F1,3930,Y,,,9.396
,211131_3,LTE_F1,,211487_2,LTE_F1,5104,Y,,,6.858
,211131_3,LTE_F1,,210202_3,LTE_F1,9379,Y,,,8.091
,211131_1,LTE_F1,,211119_1,LTE_F1,5956,Y,,,9.46
,211131_3,LTE_F1,,211458_3,LTE_F1,5798,Y,,,7.712
,211131_3,LTE_F1,,218498_1,LTE_F1,4469,Y,,,7.233
,211131_3,LTE_F1,,211473_1,LTE_F1,2839,Y,,,0.443
,211131_3,LTE_F1,,216882_2,LTE_F1,6693,Y,,,0.752
,211131_1,LTE_F1,,210203_2,LTE_F1,5846,Y,,,0.452
,211131_1,LTE_F1,,211086_3,LTE_F1,3514,Y,,,9.507
,211131_1,LTE_F1,,210202_3,LTE_F1,7301,Y,,,9.971
,211131_1,LTE_F1,,211485_3,LTE_F1,57,Y,,,3.652
,211131_3,LTE_F1,,216883_3,LTE_F1,6906,Y,,,7.755
,211131_3,LTE_F1,,218267_2,LTE_F1,6115,Y,,,8.769
,211131_1,LTE_F1,,218267_2,LTE_F1,7181,Y,,,0.777
,211131_1,LTE_F1,,211133_2,LTE_F1,2219,Y,,,9.061
,211131_3,LTE_F1,,211485_3,LTE_F1,204,Y,,,8.135
,211131_3,LTE_F1,,218484_2,LTE_F1,3345,Y,,,4.031
,211131_1,LTE_F1,,211487_2,LTE_F1,1001,Y,,,9.274
,211131_3,LTE_F1,,212354_3,LTE_F1,1859,Y,,,0.896
,211131_1,LTE_F1,,291140_2,LTE_F1,5630,Y,,,7.908
,211131_1,LTE_F1,,218510_2,LTE_F1,336,Y,,,9.613
,211131_1,LTE_F1,,218263_1,LTE_F1,2983,Y,,,1.778
,211131_3,LTE_F1,,211121_3,LTE_F1,681,Y,,,7.026
,211131_1,LTE_F1,,211128_3,LTE_F1,1412,Y,,,1.397
,211131_3,LTE_F1,,211122_3,LTE_F1,13,Y,,,2.383
,211131_1,LTE_F1,,211125_3,LTE_F1,5317,Y,,,9.654
,211131_3,LTE_F1,,216879_3,LTE_F1,7899,Y,,,8.167
,211131_3,LTE_F1,,211130_2,LTE_F1,8634,Y,,,5.503
,211131_3,LTE_F1,,218267_1,LTE_F1,4071,Y,,,7.833
,211131_1,LTE_F1,,211102_1,LTE_F1,1769,Y,,,6.879
,211132_1,LTE_F1,,211132_2,LTE_F1,3579,Y,,,6.28
,211132_1,LTE_F1,,211132_3,LTE_F1,6481,Y,,,1.863
,211132_1,LTE_F1,,214341_3,LTE_F1,1435,Y,,,1.726
,211132_1,LTE_F1,,212338_2,LTE_F1,4638,Y,,,7.34
,211132_1,LTE_F1,,211457_1,LTE_F1,9229,Y,,,1.5
,211132_1,LTE_F1,,212373_1,LTE_F1,273,Y,,,3.047
,211132_1,LTE_F1,,214341_2,LTE_F1,8661,Y,,,0.837
,211132_1,LTE_F1,,212319_3,LTE_F1,3030,Y,,,5.32
,211132_1,LTE_F1,,211103_2,LTE_F1,9092,Y,,,2.322
,211132_1,LTE_F1,,211103_3,LTE_F1,6407,Y,,,0.082
,211132_1,LTE_F1,,214341_1,LTE_F1,8906,Y,,,9.072
,211132_1,LTE_F1,,211085_2,LTE_F1,6727,Y,,,8.639
,211132_1,LTE_F1,,216913_2,LTE_F1,4943,Y,,,2.65
,211132_1,LTE_F1,,212338_1,LTE_F1,8796,Y,,,6.776
,211132_1,LTE_F1,,218513_1,LTE_F1,7415,Y,,,4.364
,211132_2,LTE_F1,,211132_1,LTE_F1,7519,Y,,,8.666
,211132_2,LTE_F1,,211132_3,LTE_F1,5084,Y,,,1.198
,211132_3,LTE_F1,,218242_1,LTE_F1,9775,Y,,,6.812
,211132_2,LTE_F1,,214341_3,LTE_F1,9901,Y,,,2.986
,211132_2,LTE_F1,,211457_1,LTE_F1,3003,Y,,,4.378
,211132_3,LTE_F1,,211129_3,LTE_F1,2109,Y,,,9.984
,211132_3,LTE_F1,,211098_1,LTE_F1,7104,Y,,,1.379
,211132_3,LTE_F1,,211084_1,LTE_F1,8842,Y,,,6.15
,211132_3,LTE_F1,,211096_1,LTE_F1,2154,Y,,,5.582
,211132_2,LTE_F1,,211094_1,LTE_F1,1668,Y,,,6.282
,211132_2,LTE_F1,,218555_1,LTE_F1,2711,Y,,,3.893
,211132_3,LTE_F1,,216913_1,LTE_F1,55,Y,,,0.19
,211132_3,LTE_F1,,218555_1,LTE_F1,776,Y,,,3.784
,211132_3,LTE_F1,,218514_2,LTE_F1,6893,Y,,,1.395
,211132_3,LTE_F1,,211132_1,LTE_F1,223,Y,,,0.103
,211132_3,LTE_F1,,211132_2,LTE_F1,9322,Y,,,6.834
,211132_3,LTE_F1,,212338_3,LTE_F1,7480,Y,,,7.26
,211132_3,LTE_F1,,212338_2,LTE_F1,6756,Y,,,5.74
,211132_1,LTE_F1,,212338_3,LTE_F1,1235,Y,,,6.976
,211132_2,LTE_F1,,211095_1,LTE_F1,6247,Y,,,8.303
,211132_3,LTE_F1,,211103_2,LTE_F1,6257,Y,,,0.535
,211132_3,LTE_F1,,214341_3,LTE_F1,6854,Y,,,1.801
,211132_3,LTE_F1,,211126_1,LTE_F1,7888,Y,,,6.497
,211132_3,LTE_F1,,211078_3,LTE_F1,2504,Y,,,4.521
,211132_3,LTE_F1,,211126_2,LTE_F1,6761,Y,,,6.21
,211132_2,LTE_F1,,212338_3,LTE_F1,2334,Y,,,2.038
,211132_3,LTE_F1,,211457_1,LTE_F1,9807,Y,,,7.389
,211132_3,LTE_F1,,211094_1,LTE_F1,9503,Y,,,2.12
,211132_3,LTE_F1,,211085_2,LTE_F1,8481,Y,,,2.565
,211132_3,LTE_F1,,216909_2,LTE_F1,4670,Y,,,4.241
,211132_3,LTE_F1,,218512_2,LTE_F1,8288,Y,,,0.105
,211132_3,LTE_F1,,211112_2,LTE_F1,3346,Y,,,4.432
,211132_3,LTE_F1,,216913_3,LTE_F1,2696,Y,,,9.864
,211132_3,LTE_F1,,217851_2,LTE_F1,7191,Y,,,7.179
,211132_1,LTE_F1,,211084_1,LTE_F1,5421,Y,,,2.765
,211132_1,LTE_F1,,218514_1,LTE_F1,3263,Y,,,1.551
,211132_2,LTE_F1,,211084_1,LTE_F1,1842,Y,,,1.707
,211132_3,LTE_F1,,212338_1,LTE_F1,4412,Y,,,0.883
,211132_2,LTE_F1,,212338_1,LTE_F1,1828,Y,,,4.263
,211132_3,LTE_F1,,211446_2,LTE_F1,9855,Y,,,5.393
,211132_1,LTE_F1,,211126_2,LTE_F1,6811,Y,,,6.94
,211132_1,LTE_F1,,211500_2,LTE_F1,5949,Y,,,7.399
,211132_3,LTE_F1,,211116_3,LTE_F1,2626,Y,,,9.208
,211132_1,LTE_F1,,211096_2,LTE_F1,9719,Y,,,7.391
,211132_2,LTE_F1,,214341_2,LTE_F1,1760,Y,,,0.827
,211132_3,LTE_F1,,211095_1,LTE_F1,1158,Y,,,6.194
,211132_3,LTE_F1,,218514_1,LTE_F1,805,Y,,,4.139
,211132_1,LTE_F1,,211094_1,LTE_F1,6848,Y,,,0.842
,211132_1,LTE_F1,,218496_1,LTE_F1,3212,Y,,,5.269
,211132_3,LTE_F1,,218514_3,LTE_F1,3951,Y,,,6.512
,211132_1,LTE_F1,,210673_1,LTE_F1,7547,Y,,,7.462
,211132_1,LTE_F1,,211497_1,LTE_F1,8109,Y,,,7.179
,211132_2,LTE_F1,,211500_2,LTE_F1,5259,Y,,,0.563
,211132_2,LTE_F1,,211457_3,LTE_F1,1572,Y,,,5.151
,211132_3,LTE_F1,,211109_2,LTE_F1,2914,Y,,,6.957
,211132_3,LTE_F1,,211098_3,LTE_F1,8313,Y,,,6.221
,211132_3,LTE_F1,,212319_3,LTE_F1,9104,Y,,,4.11
,211132_3,LTE_F1,,211083_1,LTE_F1,8091,Y,,,2.74
,211132_3,LTE_F1,,211126_3,LTE_F1,3032,Y,,,2.861
,211132_3,LTE_F1,,211097_2,LTE_F1,1311,Y,,,3.432
,211132_1,LTE_F1,,218555_1,LTE_F1,8113,Y,,,3.821
,211132_1,LTE_F1,,218514_2,LTE_F1,1955,Y,,,5.044
,211132_2,LTE_F1,,218514_2,LTE_F1,9786,Y,,,1.024
,211132_3,LTE_F1,,211094_3,LTE_F1,9701,Y,,,9.343
,211132_1,LTE_F1,,218242_1,LTE_F1,9871,Y,,,5.557
,211132_1,LTE_F1,,216877_1,LTE_F1,5168,Y,,,8.184
,211132_2,LTE_F1,,211497_1,LTE_F1,5029,Y,,,3.229
,211132_3,LTE_F1,,217851_1,LTE_F1,7067,Y,,,3.208
,211132_2,LTE_F1,,211103_2,LTE_F1,7178,Y,,,5.398
,211132_3,LTE_F1,,216909_1,LTE_F1,462,Y,,,6.944
,211132_2,LTE_F1,,218242_1,LTE_F1,2669,Y,,,0.17
,211132_3,LTE_F1,,211112_1,LTE_F1,5176,Y,,,6.114
,211132_1,LTE_F1,,211500_1,LTE_F1,3554,Y,,,0.759
,211132_3,LTE_F1,,214341_1,LTE_F1,1831,Y,,,7.467
,211132_3,LTE_F1,,210202_3,LTE_F1,1673,Y,,,4.346
,211132_2,LTE_F1,,211126_2,LTE_F1,1726,Y,,,3.275
,211132_3,LTE_F1,,217851_3,LTE_F1,2775,Y,,,7.214
,211132_1,LTE_F1,,217851_1,LTE_F1,5761,Y,,,6.086
,211132_3,LTE_F1,,211085_1,LTE_F1,9572,Y,,,2.673
,211132_1,LTE_F1,,211097_2,LTE_F1,9151,Y,,,5.492
,211132_1,LTE_F1,,211490_1,LTE_F1,8008,Y,,,1.788
,211132_1,LTE_F1,,211849_2,LTE_F1,6313,Y,,,9.608
,211132_1,LTE_F1,,217851_2,LTE_F1,6730,Y,,,0.572
,211132_1,LTE_F1,,211095_1,LTE_F1,252,Y,,,1.403
,211132_1,LTE_F1,,211098_2,LTE_F1,5880,Y,,,0.148
,211132_1,LTE_F1,,211110_2,LTE_F1,6253,Y,,,4.096
,211132_2,LTE_F1,,217851_1,LTE_F1,8401,Y,,,3.818
,211132_1,LTE_F1,,218512_2,LTE_F1,7619,Y,,,8.58
,211132_3,LTE_F1,,214341_2,LTE_F1,4954,Y,,,5.451
,211132_3,LTE_F1,,210681_3,LTE_F1,6814,Y,,,4.031
,211132_1,LTE_F1,,211109_2,LTE_F1,2629,Y,,,9.291
,211132_1,LTE_F1,,218515_2,LTE_F1,9661,Y,,,5.963
,211132_1,LTE_F1,,211134_2,LTE_F1,8674,Y,,,4.881
,211132_1,LTE_F1,,218485_1,LTE_F1,2054,Y,,,3.048
,211132_2,LTE_F1,,212338_2,LTE_F1,2851,Y,,,4.406
,211132_3,LTE_F1,,216913_2,LTE_F1,2799,Y,,,4.231
,211132_2,LTE_F1,,212319_3,LTE_F1,1725,Y,,,0.412
,211132_3,LTE_F1,,211500_1,LTE_F1,5585,Y,,,9.735
,211132_3,LTE_F1,,211103_1,LTE_F1,532,Y,,,9.9
,211132_1,LTE_F1,,218497_1,LTE_F1,5590,Y,,,2.139
,211132_3,LTE_F1,,211849_2,LTE_F1,8546,Y,,,3.722
,211132_2,LTE_F1,,218496_1,LTE_F1,8906,Y,,,6.224
,211132_2,LTE_F1,,217851_2,LTE_F1,3786,Y,,,4.479
,211132_2,LTE_F1,,211490_1,LTE_F1,6398,Y,,,8.5
,211132_2,LTE_F1,,211097_2,LTE_F1,1506,Y,,,7.711
,211132_2,LTE_F1,,211085_2,LTE_F1,3328,Y,,,8.511
,211132_3,LTE_F1,,211099_3,LTE_F1,9472,Y,,,3.956
,211132_3,LTE_F1,,211110_2,LTE_F1,4355,Y,,,1.883
,211132_1,LTE_F1,,298479_2,LTE_F1,6693,Y,,,2.571
,211132_3,LTE_F1,,211112_3,LTE_F1,2355,Y,,,4.377
,211132_1,LTE_F1,,291140_2,LTE_F1,5986,Y,,,1.318
,211132_3,LTE_F1,,211849_1,LTE_F1,6076,Y,,,0.693
,211132_3,LTE_F1,,210673_3,LTE_F1,2380,Y,,,1.576
,211132_3,LTE_F1,,210007_1,LTE_F1,7051,Y,,,5.08
,211132_1,LTE_F1,,218512_1,LTE_F1,1702,Y,,,0.687
,211132_3,LTE_F1,,211088_1,LTE_F1,4503,Y,,,5.72
,211132_3,LTE_F1,,211093_1,LTE_F1,1765,Y,,,6.153
,211132_3,LTE_F1,,216883_3,LTE_F1,5705,Y,,,9.197
,211132_3,LTE_F1,,211457_3,LTE_F1,802,Y,,,5.924
,211132_3,LTE_F1,,216881_2,LTE_F1,3206,Y,,,5.743
,211132_3,LTE_F1,,211117_1,LTE_F1,534,Y,,,7.19
,211132_2,LTE_F1,,218512_2,LTE_F1,3583,Y,,,3.475
,211132_3,LTE_F1,,210673_1,LTE_F1,449,Y,,,7.748
,211132_1,LTE_F1,,211126_1,LTE_F1,64,Y,,,3.594
,211132_2,LTE_F1,,211109_2,LTE_F1,6456,Y,,,8.691
,211132_2,LTE_F1,,211500_1,LTE_F1,1304,Y,,,1.236
,211132_1,LTE_F1,,218263_1,LTE_F1,9271,Y,,,8.452
,211132_2,LTE_F1,,211849_2,LTE_F1,1430,Y,,,1.149
,211132_2,LTE_F1,,211110_2,LTE_F1,714,Y,,,7.811
,211132_1,LTE_F1,,211098_1,LTE_F1,6783,Y,,,0.953
,211132_1,LTE_F1,,218554_1,LTE_F1,3711,Y,,,1.517
,211132_2,LTE_F1,,210202_2,LTE_F1,4735,Y,,,9.947
,211132_2,LTE_F1,,218263_1,LTE_F1,681,Y,,,4.461
,211132_1,LTE_F1,,211122_2,LTE_F1,3015,Y,,,0.245
,211132_2,LTE_F1,,291140_2,LTE_F1,4740,Y,,,6.155
,211132_2,LTE_F1,,210673_1,LTE_F1,6168,Y,,,1.852
,211132_1,LTE_F1,,210202_2,LTE_F1,8798,Y,,,7.677
,211132_2,LTE_F1,,211122_2,LTE_F1,3406,Y,,,5.156
,211132_2,LTE_F1,,210675_1,LTE_F1,8400,Y,,,0.992
,211132_1,LTE_F1,,216883_2,LTE_F1,9998,Y,,,8.295
,211132_1,LTE_F1,,210675_1,LTE_F1,8802,Y,,,0.693
,211132_1,LTE_F1,,210202_1,LTE_F1,3761,Y,,,1.226
,211132_2,LTE_F1,,218554_1,LTE_F1,8913,Y,,,6.601
,211132_2,LTE_F1,,211096_2,LTE_F1,5003,Y,,,6.388
,211132_1,LTE_F1,,216882_2,LTE_F1,2450,Y,,,0.926
,211132_1,LTE_F1,,218497_3,LTE_F1,3428,Y,,,8.263
,211132_2,LTE_F1,,218497_3,LTE_F1,342,Y,,,7.436
,211132_1,LTE_F1,,211105_2,LTE_F1,9125,Y,,,0.587
,211132_2,LTE_F1,,211105_2,LTE_F1,4292,Y,,,7.131
,211132_2,LTE_F1,,216879_1,LTE_F1,5841,Y,,,0.961
,211132_1,LTE_F1,,211125_2,LTE_F1,7286,Y,,,2.722
,211132_1,LTE_F1,,216879_1,LTE_F1,4781,Y,,,6.047
,211132_2,LTE_F1,,216877_1,LTE_F1,5789,Y,,,5.171
,211132_2,LTE_F1,,211098_2,LTE_F1,7230,Y,,,1.932
,211132_2,LTE_F1,,211112_3,LTE_F1,9486,Y,,,6.484
,211132_2,LTE_F1,,211487_2,LTE_F1,6425,Y,,,5.941
,211132_1,LTE_F1,,211121_2,LTE_F1,1849,Y,,,5.218
,211132_2,LTE_F1,,211121_2,LTE_F1,859,Y,,,1.58
,211132_1,LTE_F1,,211112_2,LTE_F1,5401,Y,,,4.113
,211133_1,LTE_F1,,211133_2,LTE_F1,7906,Y,,,7.83
,211133_1,LTE_F1,,211133_3,LTE_F1,1154,Y,,,2.577
,211133_1,LTE_F1,,218274_2,LTE_F1,1616,Y,,,0.653
,211133_1,LTE_F1,,218275_3,LTE_F1,7266,Y,,,1.044
,211133_1,LTE_F1,,218274_1,LTE_F1,5799,Y,,,1.878
,211133_1,LTE_F1,,212354_1,LTE_F1,720,Y,,,0.118
,211133_1,LTE_F1,,211120_3,LTE_F1,3471,Y,,,7.14
,211133_1,LTE_F1,,218274_3,LTE_F1,5200,Y,,,0.917
,211133_1,LTE_F1,,211118_3,LTE_F1,1310,Y,,,6.299
,211133_1,LTE_F1,,211482_2,LTE_F1,9512,Y,,,4.982
,211133_1,LTE_F1,,211118_2,LTE_F1,3207,Y,,,4.331
,211133_1,LTE_F1,,218275_2,LTE_F1,6587,Y,,,9.686
,211133_1,LTE_F1,,219031_1,LTE_F1,19,Y,,,3.748
,211133_1,LTE_F1,,218272_2,LTE_F1,7262,Y,,,2.63
,211133_1,LTE_F1,,211119_1,LTE_F1,9864,Y,,,0.588
,211133_1,LTE_F1,,216878_1,LTE_F1,4487,Y,,,4.354
,211133_1,LTE_F1,,218275_1,LTE_F1,89,Y,,,2.86
,211133_1,LTE_F1,,211105_1,LTE_F1,2132,Y,,,2.999
,211133_1,LTE_F1,,211120_1,LTE_F1,7710,Y,,,0.426
,211133_1,LTE_F1,,211108_3,LTE_F1,6918,Y,,,4.018
,211133_1,LTE_F1,,211105_3,LTE_F1,6802,Y,,,0.007
,211133_1,LTE_F1,,210678_3,LTE_F1,8852,Y,,,3.665
,211133_1,LTE_F1,,215603_3,LTE_F1,6757,Y,,,1.954
,211133_2,LTE_F1,,211133_1,LTE_F1,6004,Y,,,7.582
,211133_2,LTE_F1,,211133_3,LTE_F1,6190,Y,,,9.912
,211133_2,LTE_F1,,212354_1,LTE_F1,334,Y,,,8.869
,211133_2,LTE_F1,,216878_1,LTE_F1,6930,Y,,,0.054
,211133_2,LTE_F1,,212354_3,LTE_F1,8750,Y,,,3.172
,211133_2,LTE_F1,,211120_3,LTE_F1,6214,Y,,,1.684
,211133_2,LTE_F1,,218275_3,LTE_F1,205,Y,,,5.49
,211133_2,LTE_F1,,215603_1,LTE_F1,428,Y,,,2.518
,211133_2,LTE_F1,,218274_2,LTE_F1,5585,Y,,,6.065
,211133_2,LTE_F1,,211110_1,LTE_F1,1208,Y,,,4.863
,211133_2,LTE_F1,,216883_3,LTE_F1,6635,Y,,,4.81
,211133_2,LTE_F1,,219031_1,LTE_F1,9003,Y,,,2.32
,211133_2,LTE_F1,,211110_3,LTE_F1,2442,Y,,,6.945
,211133_2,LTE_F1,,216878_2,LTE_F1,1493,Y,,,6.939
,211133_2,LTE_F1,,215603_3,LTE_F1,8173,Y,,,3.478
,211133_2,LTE_F1,,211848_1,LTE_F1,6800,Y,,,7.55
,211133_2,LTE_F1,,212354_2,LTE_F1,6133,Y,,,3.332
,211133_2,LTE_F1,,218275_2,LTE_F1,9723,Y,,,3.425
,211133_2,LTE_F1,,219031_2,LTE_F1,4804,Y,,,1.463
,211133_2,LTE_F1,,210678_3,LTE_F1,7521,Y,,,6.406
,211133_2,LTE_F1,,210202_3,LTE_F1,365,Y,,,8.231
,211133_2,LTE_F1,,210203_1,LTE_F1,6868,Y,,,2.344
,211133_2,LTE_F1,,211120_2,LTE_F1,352,Y,,,2.941
,211133_2,LTE_F1,,217851_3,LTE_F1,6219,Y,,,3.637
,211133_3,LTE_F1,,211133_1,LTE_F1,5682,Y,,,7.377
,211133_3,LTE_F1,,211133_2,LTE_F1,1218,Y,,,1.46
,211133_3,LTE_F1,,216878_1,LTE_F1,3341,Y,,,8.929
,211133_3,LTE_F1,,218274_3,LTE_F1,2220,Y,,,1.206
,211133_3,LTE_F1,,219031_1,LTE_F1,3880,Y,,,1.243
,211133_3,LTE_F1,,211119_1,LTE_F1,9829,Y,,,8.297
,211133_3,LTE_F1,,211119_2,LTE_F1,2717,Y,,,6.406
,211133_3,LTE_F1,,218274_2,LTE_F1,5079,Y,,,5.374
,211133_3,LTE_F1,,211482_2,LTE_F1,3028,Y,,,2.357
,211133_3,LTE_F1,,219031_2,LTE_F1,4612,Y,,,9.245
,211133_3,LTE_F1,,211127_2,LTE_F1,1980,Y,,,5.398
,211133_3,LTE_F1,,212354_3,LTE_F1,3549,Y,,,6.12
,211133_3,LTE_F1,,211848_1,LTE_F1,8506,Y,,,1.735
,211133_3,LTE_F1,,219031_3,LTE_F1,1484,Y,,,5.658
,211133_3,LTE_F1,,218276_1,LTE_F1,1803,Y,,,6.333
,211133_3,LTE_F1,,211120_3,LTE_F1,5522,Y,,,4.499
,211133_3,LTE_F1,,211139_1,LTE_F1,1606,Y,,,3.428
,211133_3,LTE_F1,,211119_3,LTE_F1,1504,Y,,,9.863
,211133_3,LTE_F1,,218276_2,LTE_F1,1004,Y,,,1.578
,211133_3,LTE_F1,,211091_1,LTE_F1,4950,Y,,,2.007
,211133_3,LTE_F1,,211091_2,LTE_F1,3,Y,,,5.66
,211133_3,LTE_F1,,218275_3,LTE_F1,9737,Y,,,2.559
,211133_2,LTE_F1,,211091_2,LTE_F1,3576,Y,,,2.545
,211133_3,LTE_F1,,218516_2,LTE_F1,7075,Y,,,1.117
,211133_3,LTE_F1,,216882_2,LTE_F1,3816,Y,,,3.319
,211133_3,LTE_F1,,216878_3,LTE_F1,5813,Y,,,9.428
,211133_3,LTE_F1,,211127_3,LTE_F1,2019,Y,,,4.471
,211133_3,LTE_F1,,291140_2,LTE_F1,9972,Y,,,2.501
,211133_3,LTE_F1,,215603_3,LTE_F1,8621,Y,,,7.111
,211133_3,LTE_F1,,211124_1,LTE_F1,1396,Y,,,9.083
,211133_3,LTE_F1,,211086_3,LTE_F1,7836,Y,,,3.918
,211133_1,LTE_F1,,218516_2,LTE_F1,7919,Y,,,7.542
,211133_2,LTE_F1,,211110_2,LTE_F1,435,Y,,,9.731
,211133_1,LTE_F1,,298479_2,LTE_F1,4642,Y,,,2.757
,211133_1,LTE_F1,,291140_2,LTE_F1,9492,Y,,,1.622
,211133_1,LTE_F1,,211127_1,LTE_F1,1225,Y,,,1.803
,211133_1,LTE_F1,,211091_1,LTE_F1,7014,Y,,,4.708
,211133_2,LTE_F1,,218495_2,LTE_F1,2536,Y,,,4.715
,211133_3,LTE_F1,,211127_1,LTE_F1,5360,Y,,,8.124
,211133_3,LTE_F1,,211108_3,LTE_F1,4949,Y,,,5.547
,211133_1,LTE_F1,,211124_1,LTE_F1,4932,Y,,,1.582
,211133_2,LTE_F1,,211118_3,LTE_F1,5614,Y,,,8.159
,211133_3,LTE_F1,,218495_2,LTE_F1,9640,Y,,,3.917
,211133_2,LTE_F1,,211124_1,LTE_F1,3174,Y,,,5.669
,211133_3,LTE_F1,,218511_1,LTE_F1,8333,Y,,,9.832
,211133_2,LTE_F1,,211125_1,LTE_F1,3937,Y,,,3.764
,211133_2,LTE_F1,,211116_3,LTE_F1,4177,Y,,,3.898
,211133_3,LTE_F1,,218511_3,LTE_F1,5869,Y,,,5.01
,211133_2,LTE_F1,,211129_2,LTE_F1,7364,Y,,,2.314
,211133_3,LTE_F1,,211124_3,LTE_F1,6298,Y,,,9.9
,211133_3,LTE_F1,,218508_3,LTE_F1,3902,Y,,,9.772
,211133_3,LTE_F1,,211118_3,LTE_F1,2974,Y,,,0.031
,211133_2,LTE_F1,,211124_2,LTE_F1,6055,Y,,,1.867
,211133_3,LTE_F1,,212354_1,LTE_F1,9125,Y,,,0.362
,211133_2,LTE_F1,,218511_1,LTE_F1,8077,Y,,,7.052
,211133_2,LTE_F1,,291140_2,LTE_F1,7624,Y,,,3.905
,211133_2,LTE_F1,,215825_2,LTE_F1,3016,Y,,,8.5
,211133_2,LTE_F1,,218495_3,LTE_F1,7268,Y,,,2.818
,211133_1,LTE_F1,,211086_3,LTE_F1,3848,Y,,,3.032
,211133_2,LTE_F1,,218486_1,LTE_F1,2578,Y,,,2.182
,211133_2,LTE_F1,,218516_2,LTE_F1,4682,Y,,,0.632
,211133_3,LTE_F1,,211136_2,LTE_F1,6227,Y,,,6.99
,211133_3,LTE_F1,,211110_2,LTE_F1,389,Y,,,3.69
,211133_3,LTE_F1,,211111_1,LTE_F1,1948,Y,,,7.1
,211133_1,LTE_F1,,211118_1,LTE_F1,4988,Y,,,5.023
,211133_1,LTE_F1,,215603_1,LTE_F1,1341,Y,,,5.349
,211133_3,LTE_F1,,211139_3,LTE_F1,9797,Y,,,3.028
,211133_3,LTE_F1,,211091_3,LTE_F1,8812,Y,,,7.052
,211133_3,LTE_F1,,211125_1,LTE_F1,1759,Y,,,7.15
,211133_3,LTE_F1,,210203_1,LTE_F1,4248,Y,,,4.14
,211133_2,LTE_F1,,216882_2,LTE_F1,1937,Y,,,4.935
,211133_2,LTE_F1,,211078_3,LTE_F1,1346,Y,,,8.548
,211133_1,LTE_F1,,218511_1,LTE_F1,2214,Y,,,0.52
,211133_3,LTE_F1,,218485_3,LTE_F1,9269,Y,,,7.627
,211133_2,LTE_F1,,298479_2,LTE_F1,2697,Y,,,1.129
,211133_3,LTE_F1,,211129_1,LTE_F1,1256,Y,,,3.822
,211133_1,LTE_F1,,216882_2,LTE_F1,6990,Y,,,2.716
,211133_2,LTE_F1,,211124_3,LTE_F1,8131,Y,,,6.375
,211133_3,LTE_F1,,218274_1,LTE_F1,9676,Y,,,3.301
,211133_3,LTE_F1,,217851_3,LTE_F1,2806,Y,,,6.882
